gengxin,id,title,zuozhe
05-10 16:08,300397,【¥88.00】A股为何上演绝地反击？下周怎么看？,东方财富网
05-12 19:46,300397,周一一字板！,牛牛牛牛牛555
05-11 22:15,300397,天和防务技术分析这才是小盘袖珍股，千里挑一的股，盘小，业绩好，无负债率。股价低才,端凌股份
04-23 09:12,002297,这是个啥票，一点人气没有,股友XzCmi9
04-23 09:12,002297,丅飞了,人生旅程8888
04-23 09:09,002297,实控人将变更，财政部批复同意，上升在即,牛市初期14078
04-17 14:36,002297,加油哦[献花],钱迷陈小傻
04-17 14:15,002297,见证民用飞机产业腾飞（爱国情 奋斗者）,a欧巴a
04-17 13:23,002297,咬定博云不放松，任尔上窜下跳中！[牛][牛][牛] 不看这个三个月，翻它两翻不是,soloc
04-17 13:16,002297,六六六,钱迷陈小傻
04-17 11:41,002297,博云，即将搏云！,跑得不太快的小马
05-08 16:18,002297,博云新材05月08日资金揭秘,资金解密
05-08 14:34,002297,我躲过了大跌，今天来看看。,YUSL
05-08 11:27,002297,有本事今天拉个涨停,股友5S9lfi
05-08 10:10,002297,今天T的好，一单分三次才成交，是有多不愿意买啊,见血疯吼3
05-10 14:21,002023,不封，明天低开几个点？,关注经济123
05-10 14:19,002023,一群目光短浅的莎比,西柚cc
05-10 14:17,002023,涨而不停什么意思,杨阳扬1
05-10 14:17,002023,这抛的也太恶心了,股友6pzTti
05-10 14:17,002023,封单,qfcww
05-12 12:33,002023,海特董事会，请尽快换董秘吧，此人不适合这岗位。,军校尉
05-12 12:30,002023,这一次应该不会让股民再次失望吧。董秘换了没有，董秘不换的话还是没希望。,军校尉
05-12 08:58,002023,论洗盘，我就服海特,嘻嘻哈哈27
04-18 10:32,300696,买入了。[胜利],老禅师一空
04-17 17:41,300696,重要提示:爱乐达即日起正式更名为爱了打死你！进来的被套，出去的又后悔！[想一下],股神X8Y8D8
04-17 16:36,300696,爱乐达04月17日资金揭秘,资金解密
04-17 16:26,300696,今天百分之九十以上的股票都是为了套散户，搞冲高回落。,发大财666
05-10 16:16,002297,涨停揭秘：军工板块走强 博云新材今日涨停,财经评论
05-10 15:38,002297,上午操作完美：卖完昊华能源，迅速买入该股,价值重估2017
05-10 15:33,002297,博云新材连续三日收于年线之上，前次最大涨幅3.05%,财经评论
05-10 15:14,002297,这货是不是有什么重要事情没发布？,锁心冰封
04-08 09:27,300719,衰吗,哈_加油
04-06 20:02,300719,老乡别走，我有概念啊[滴汗][滴汗],哄韭菜开心的庄
04-06 11:44,300719,看样子年报无送配，季报很不好,创世投资
04-09 13:27,300696,跌三个点收盘,股友IGI0Zy
04-09 13:27,300696,跌停,股友IGI0Zy
04-09 13:11,300696,哈哈哈，就那点量还一根大阳改变信仰呢，还让往里冲太可笑了。,wb千万别满仓
04-09 11:30,300696,一根大阳改变信仰，上好子弹往里充啊。,股友75KV8z
04-09 11:14,300696,今年二月份以来两市不断刷新万亿成交量，投资热情旺盛，看看爱乐达最多也不过5百万，,爱乐达股友
04-25 22:39,300696,反转到来了，不断加仓中,理性开心
04-25 20:39,300696,军工今年没抄过[为什么][为什么][献花][献花],GuoPeng1
04-25 18:49,300696,最终大a还是要靠题材股，军工年似乎没有体现，我已入驻，此役必胜,股海孤帆小散
05-10 14:02,300719,厉害的军工,Sowhat啦
05-10 13:52,300719,希望能封住吧，午盘挂涨停价买的，下周一就走,派大星哈哈哈
05-10 13:01,300719,安达维尔5月10日打开涨停,安达维尔资讯
05-10 13:00,300719,安达维尔5月10日盘中涨停,安达维尔资讯
05-10 13:00,300719,安达维尔5月10日快速上涨,安达维尔资讯
04-25 23:57,300719,安达维尔:关于2018年度股东大会增加临时提案暨股东大会通知的公告,安达维尔资讯
04-25 16:42,300719,安达维尔04月25日资金揭秘,资金解密
04-24 16:41,300719,安达维尔04月24日资金揭秘,资金解密
04-25 19:52,300696,爱乐达:2018年年度报告摘要,爱乐达资讯
04-25 19:52,300696,爱乐达:2018年年度报告,爱乐达资讯
04-25 19:52,300696,爱乐达:2018年年度审计报告,爱乐达资讯
04-25 19:51,300696,爱乐达:关于2018年度利润分配预案的公告,爱乐达资讯
04-25 19:51,300696,爱乐达:2019年第一季度报告披露提示性公告,爱乐达资讯
04-27 05:57,002297,军工股东全部减持了股票，不看好博云军工发展，赶紧跑吧，别玩博云了,股友phKekh
04-26 23:32,002297,不如亏损股,汤曙光
04-26 16:21,002297,博云新材04月26日资金揭秘,资金解密
最后更新,600862,,
最后更新,600862,,
最后更新,300397,,
最后更新,300719,,
最后更新,300397,,
最后更新,600862,,
05-09 14:53,002023,今天收红盘形成红三兵走势后市反转超100元一定的,选好股才能挣大钱
05-09 14:51,002023,海特争点气吧！有个家伙要吃一吨芯片啊,股友ULIqLS
05-09 14:46,002023,ht,情绪化蒙蔽双眼
05-09 14:39,002023,热烈庆祝海特今年涨幅为负数了,fc888888a
05-09 18:25,300397,天和防务:关于投资设立海南子公司的进展公告,天和防务资讯
05-08 23:47,300397,天和防务:300397天和防务投资者关系管理制度20190508,天和防务资讯
05-08 18:49,300397,天和防务:2019年5月7日投资者关系活动记录表,天和防务资讯
05-08 10:41,300397,天和防务5月8日快速上涨,天和防务资讯
03-21 12:33,300719,【华泰证券研究所】每日晨会启明星20190321,华泰证券资产管理
03-21 11:34,300719,看来那天涨停出是非常明智的,沪深战士
03-21 11:32,300719,聚焦航空产业，军民融合并重,安达维尔资讯
03-21 11:31,300719,这只狗日的，我买一次套一次，明天割肉。认倒霉，真的要把它删了，害人精,古氏
05-06 21:49,002023,明天有反弹了 限制股指期货做空了,追疯的汉子
05-06 21:47,002023,伪科技，伪业绩，伪公司必将被资金抛弃,股友TvmU4m
05-06 21:39,002023,跌到7元再买,股友TvmU4m
05-06 21:31,002023,亚光科技才是好公司，从不欺骗投资者，好样的，大家都应该买这样的股票,股友TvmU4m
04-12 15:14,300696,[为什么]尼玛的、昨天大跌你却领涨今天却反过来领跌[赞],无忧游人
04-12 15:12,300696,爱乐达的狗庄：你是涨也砸，不涨也砸；好也砸，不好也砸。什么时候不砸，只有当你见马,在水一方奥比5096
04-12 15:01,300696,下周一涨停！[拜神][拜神][拜神][拜神][拜神][拜神][拜神][拜神][拜,股神X8Y8D8
04-25 19:57,300397,天和防务:2018年度监事会工作报告,天和防务资讯
04-25 19:57,300397,天和防务:《西安天和防务技术股份有限公司股东大会议事规则》修订对照表,天和防务资讯
04-25 19:55,300397,天和防务:关于使用募集资金对全资子公司增资的公告,天和防务资讯
04-25 19:54,300397,天和防务:2019年度投资者关系管理计划,天和防务资讯
05-08 09:44,002023,重大利好，千股跌停[兴奋][兴奋][兴奋][兴奋],a股钉子户
05-08 09:41,002023,等这股回血成功后，远离什么优绩股，科技股，在大A越没技术含量的股越会涨！,逍遥83632
05-08 09:40,002023,这是要给融资客搞倒闭了吗？天天跌浮靠前的,股友DxduhA
05-11 22:14,300397,这股换手好低哦,黎明前的寒冷
05-10 22:44,300397,吹的越高，呵呵,千里眼耳
05-10 21:12,300397,贵洲茅台就是一个卖酒的，利润好，股价高，天和概念再多，没利润，也是一地鸡毛,千里眼耳
05-10 21:03,300397,概念吹上天，利润呢,荷花池里
04-22 23:33,002297,明天惯性微跌后上扬,虎王帅哥
04-22 22:51,002297,埃塞俄比亚航空CEO：正在评估采购国产飞机C919和运-12,时光似水e48i1v
04-22 21:56,002297,凤翼天翔,无聊的赚钱
04-17 11:40,002297,今天都闭嘴！,李哒霄
04-17 11:33,002297,股票是不是在阴跌,股友TL8lmb
04-17 11:30,002297,托而不拉？,自力更生2
04-17 11:19,002297,压着盘，让我买进[微笑],平生欢
05-08 09:50,002297,博云今年涨幅不大但下杀迅猛，几乎又回原点，懂秘我今天开始慢慢清仓。你们不是争股权,lxz阳光普照
05-07 20:35,002297,c919刹车，新材料，飞机我看好，准备买点,爱你i阿尼i
05-07 16:17,002297,博云新材05月07日资金揭秘,资金解密
05-10 14:13,002023,海特高新5月10日打开涨停,海特高新资讯
05-10 14:13,002023,海特高新5月10日盘中涨停,海特高新资讯
05-10 14:10,002023,这波调整量缩得教好,SB0006
05-10 14:08,002023,我爱我国，这帮空狗落井下石不得善终,远山长青
05-10 14:07,002023,既是大飞机又是唯一芯片，不来5个涨停对不起广大股东,疯鱼的妄想
05-11 19:34,002023,涨停复盘：A股现神奇“深V”走势 涨停股多达111只,财经评论
05-11 19:18,002023,芯片、5Ｇ、大飞机军工都是目前热点，有点妖相了,炒股泡妞
05-11 18:32,002023,下周二买不到了！,股友ULIqLS
05-11 18:24,002023,芯片王中王！,股友noiQ2i
04-17 15:47,300696,国产飞机产业链，迎来5-10年的发展黄金期,女人伤心的泪
04-17 14:03,300696,今年属于军工大年，大飞机纯正标的股，业绩喷发，估值很低，军工科技股中估值过于低估,云上漫步777
04-17 13:57,300696,这股应该叫爱咋咋地啊！[想一下][想一下][想一下][想一下][想一下][想一下,股神X8Y8D8
04-17 13:47,300696,最迟下午到明天会连续涨停到32元正,桂DL5Q81
05-10 15:08,002297,博云新材 所以说该出手就出手，我会告诉你们什么时候出手，免得错过了，大家不要急，,短线神算子V
05-10 14:56,002297,对外敌飞机大炮先行,极乐仙境
05-10 14:54,002297,明天要涨停了,云梦鬼谷与天齐
05-10 14:54,002297,博云新材(002297.SZ)一季度净利降88.40%至94.29万元,博云新材资讯
04-05 19:53,300719,修架飞机也能上市，真是醉了,股友lFHpkI
04-04 20:10,300719,耽误赚钱，走了，割肉，破烂股票,阴阳法王1
04-04 18:15,300719,安达维尔04月04日资金揭秘,资金解密
04-04 17:14,300719,跟业绩和概念无关，此票在底部没有整理出来呢，早呢,阴阳法王1
04-09 08:13,300696,这货股权激励是假的的吧，看看别的激励都是什么样子，一季报业绩下滑多少快出消息我早,wb千万别满仓
04-08 19:25,300696,请说说737停飞对公司承接该型号产品订单的影响？,爱乐达股友
04-08 18:16,300696,爱乐达04月08日资金揭秘,资金解密
04-08 17:42,300696,募投项目延期是否对预期收益产生严重影响？,爱乐达股友
04-25 18:00,300696,年报10送货10[为什么][为什么][献花][献花][献花],GuoPeng1
04-25 15:48,300696,明天25能买[为什么][为什么][献花][献花][献花],GuoPeng1
04-25 15:41,300696,走了,浩颜2011
05-10 12:40,300719,被甩下车了[好困惑],风生水起43625
05-10 11:34,300719,大飞机全线启动！博云新材 安达维尔 爱乐达,bg200832132
05-10 10:46,300719,都是一手一手的是什么意思,美dei
05-10 09:37,300719,这股必跌，大单托,股友UkgnEX
04-24 03:39,300719,安达维尔：正快速进入民机客舱设备市场,安达维尔资讯
04-23 16:40,300719,安达维尔04月23日资金揭秘,资金解密
04-22 16:39,300719,安达维尔04月22日资金揭秘,资金解密
04-25 16:41,300696,爱乐达04月25日资金揭秘,资金解密
04-25 15:42,300696,眼巴巴的看着全球股市连创历史新高，长期熊冠全球的我们股市刚反弹了一下就开始一路股,云上漫步777
04-25 15:39,300696,25成交了[为什么][为什么][献花][献花][献花],GuoPeng1
04-25 15:12,300696,这一下跌的真好,股友P6r6OI
04-26 16:13,002297,博云新材:2019年第一季度报告全文,博云新材资讯
04-26 16:12,002297,博云新材:2019年第一季度报告正文,博云新材资讯
04-26 15:27,002297,太垃圾了。,江山如此多娇28
04-26 14:56,002297,准备动手,股友tYbDQl
05-12 23:55,600862,刘鹤：合作是正确选择 重大原则决不让步 坚决反对加征关税,财经评论
05-12 23:45,600862,易会满讲话十大要点梳理：谈近期股市波动 强调上市公司质量,财经评论
05-12 23:52,600862,中办、国办印发《国家生态文明试验区(海南)实施方案》,财经评论
05-12 23:24,600862,人民日报头版头条：我国消费“主引擎”动力强,财经评论
05-08 10:46,600862,深套，[哭]何时才能回本[为什么],李玉丛
05-07 16:22,600862,中航高科05月07日资金揭秘,资金解密
05-07 14:58,600862,一砸盘就回不去。,炒股票啦
05-07 10:38,600862,不争气啊,你好不能用
05-06 16:22,600862,中航高科05月06日资金揭秘,资金解密
04-23 10:52,300397,跌到位了，两天波动20个点，牛逼,Dandyldl
04-23 10:49,300397,天和防务4月23日快速反弹,天和防务资讯
04-23 10:45,300397,天和防务4月23日盘中跌幅达5%,天和防务资讯
03-29 09:51,300719,江河船艇天天涨，你天天大跌,创世投资
03-29 09:35,300719,每天都是板块最后,创世投资
03-29 09:29,300719,人家可是长线资金，怎么会怕你跌[滴汗],哄韭菜开心的庄
03-29 08:45,300719,公告 安达维尔:股票交易异常波动公告,xfdesign
03-28 18:23,300719,安达维尔03月28日资金揭秘,资金解密
04-18 19:12,300397,天和防务:关于为控股子公司深圳市华扬通信技术有限公司提供担保的进展公告,天和防务资讯
04-18 18:35,300397,这货的5G概念今天盘中是减分相，但是塞翁失马，世事难料。盘后看，春兴精工明天还会,zsws889
04-18 18:35,300397,哇塞，涨本事咯？,怼穿墙
04-26 16:28,600862,中航高科04月26日资金揭秘,资金解密
04-26 16:10,600862,一季报业绩大好，为减持护航，一季度股东人数大幅增加，主力资金先知先觉,随便哈讲讲
04-26 16:04,600862,每年的四月五月，大盘大部分都会下跌，除非牛市！现在看也不一定是牛市，就算牛市也要,股友Yja27S
04-26 15:43,600862,庄家拉高诱我们进去套住，今天暴跌诱我们割肉走人，明天耳拉高诱新韭菜进去，后天新韭,摇尼玛
最后更新,600862,,
05-09 14:29,002023,我用10万资金15年买了海特虽然全部家产在这个股亏钱但不后悔,选好股才能挣大钱
05-09 14:20,002023,这个怂庄真它妈的怂包,落袋才安心
05-09 14:00,002023,今天能超11元5角那反转确立股价超100元一定的,选好股才能挣大钱
05-09 13:47,002023,收盘不绿我直播吃一吨芯片！,双子座34
05-09 13:32,002023,海特是A股里非常非常稀有品种！！！！,漫话股海
05-08 10:41,300397,天和防务5月8日盘中涨幅达5%,天和防务资讯
05-08 00:00,300397,天和防务:2019年5月7日投资者关系活动记录表,天和防务资讯
05-08 00:00,300397,天和防务:300397天和防务投资者关系管理制度20190508,天和防务资讯
03-21 11:26,300719,骗子年年有，今年特别多。没有主力关注，再多的诱多也是徒劳。要么买了不看放半年。要,阿萨德侯塞因
03-21 11:11,300719,垃圾的跟狗一样,坚挺的小韭菜啊啊
03-21 11:11,300719,注意，吧里有托…,导航0011
03-21 10:32,300719,研报来了没跌，看来有些人还是停留在大熊市思维，看看前6个k线，放量上涨3天，缩量,导航0011
05-06 20:40,002023,在A股里再也找不到比海特更有潜力的股了。珍惜吧,漫话股海
05-06 20:34,002023,极限是9.80,漫话股海
05-06 20:28,002023,辛辛苦苦大半年，一夜回到解放前,笑看风云4252320
04-12 14:51,300696,晚上吃面！[傲][傲][傲][傲][傲][傲],股神X8Y8D8
04-12 13:37,300696,完了，快跑吧！[加油][困顿],股神X8Y8D8
04-12 10:18,300696,中国商飞ajr21飞机厉害了，各航空公司积极支持成立子公司购买。产品已经供不应求,轻轻微风吹
04-12 09:53,300696,独家｜为了国产客机arj21，三大航都要组建新航司 第一财经 04-11 11:,bg4etv
04-12 07:21,300696, 杀下来，又拉回去，明天拉涨停  ,股友BQ8QlU
04-25 19:53,300397,天和防务:中信证券股份有限公司关于公司使用募集资金对全资子公司增资的核查意见,天和防务资讯
04-25 19:53,300397,天和防务:公司章程修正案,天和防务资讯
04-25 19:52,300397,天和防务:关于会计政策变更的公告,天和防务资讯
04-25 19:52,300397,天和防务:2018年年度审计报告,天和防务资讯
05-08 09:39,002023,砸盘绝对赶英超美的,牛头梗宝宝
05-08 09:38,002023,下午大盘大反攻，海特涨停,漫话股海
05-08 09:34,002023,海特高新5月8日盘中跌幅达5%,海特高新资讯
05-08 09:24,002023,距离跌停 还有21分钟,不让说
05-10 19:49,300397,这个股吧的人真少,酒量大的车车
05-10 17:57,300397,军工股，关键时候更要为国而战，天和防务，你们这些军工股在国价危难时候要雄起。,和谐庄家
05-10 17:22,300397,天和防务：在军民融合全域感知大数据服务体系核心支撑下 注重创新协同,天和防务资讯
04-22 21:49,002297,倒踢三角两分[爱心],钱迷陈小傻
04-22 18:21,002297,波音787存安全隐患？内部员工：我永不坐波音787,时光似水e48i1v
04-22 16:19,002297,博云新材04月22日资金揭秘,资金解密
04-22 16:19,002297,今天的下跌是为了明天的上涨， 明天阅军节， 军工雄起 ！,股友NEGV0g
04-22 14:53,002297,难道有人偷偷减持？,股友iywKTX
04-17 11:04,002297,8.44的本我就想知道什么时候解套,天许晓风青
04-17 10:16,002297,小心跳水哦,股友Bxnw5n
04-17 10:13,002297,航空强国梦--博云终见日,无聊的赚钱
05-07 14:51,002297,每天能T赚一百多也行，今天振幅太小,见血疯吼3
05-07 13:59,002297,8块多买上一直在跌，能回本么,顺其自然888ttb
05-07 10:51,002297,不值钱吗,股友gZbUzT
05-07 10:43,002297,来吧 青年,无聊的赚钱
05-10 14:07,002023,还不涨停，更待何时,红艳艳的好
05-10 14:06,002023,融券的SB了吧,yjc128
05-10 14:05,002023,以后好像没什么大利空可用了,追疯的汉子
05-11 18:19,002023,一旦被市场挖掘，不得了了！,股友noiQ2i
05-11 17:05,002023,海特高新的芯片业务发展趋势,看官小散
05-11 16:36,002023,周末有点无聊[大笑][大笑],手上1股
05-11 14:50,002023,阿飚说了 芯片海威华芯可以全球供货了 ,骑大牛悟大道
04-17 10:54,300696,这个股票确实是垃圾股，W股这半年暴涨的都是垃圾股，但是这个垃圾股不涨原因就是一个,竊國者侯
04-17 10:53,300696,300739，300638，300590，都是一季报业绩大幅增长。涨停。,桂DL5Q81
04-17 10:52,300696,这股一季报业绩大增，且企业在成飞边上，底部翻转可期,股友YDXXZXB
05-10 14:52,002297,002868,勇往直前11111
05-10 14:48,002297,涨停！博云发癲了吧？,我来了就涨涨
05-10 14:19,002297,17年10块多买的，不知道什么时候能回本啊？,股友2u58Q4
05-10 14:04,002297,周一会是低开吧?估计不会再有板了……，大家怎么看?,提着竹篮收鸡蛋
04-04 14:39,300719,有一个乌云盖顶，还是先出来，等两天入,阴阳法王1
04-04 11:13,300719,600855复牌后安达维尔的节奏？,航天防御
04-04 10:14,300719,傻姑怕,阴阳法王1
04-08 17:07,300696,二市中最弱的股，早卖早脱生,我是一条火龙
04-08 12:46,300696,此公司去年收盘价22.3元。截止目前涨幅百分之十二。列两市三千多家公司倒数，说明,轻轻微风吹
04-08 12:41,300696,公司财务太不给力了，业绩预告总是拖到最后一两天才公布，公司产品能否确认收入就这么,爱乐达股友
04-08 12:02,300696,新申、诚毅减持不改海量订单,胡说扒道
,300696,,
,300696,,
05-09 22:15,300719,美股崩了，看好明天安达维尔大飞机的表现,深圳股海一哥
05-09 16:38,300719,安达维尔05月09日资金揭秘,资金解密
04-22 14:41,300719,黑心企业老板，股权激励5.5元，暴露了无耻无底限，结果就是没有人买了[爱心][爱,出其不意_有戏
04-22 13:13,300719,300719高管原始股东都在减，自己不看好自己企业，这类个股坚决回避。,起飞点33
04-22 10:59,300719,想出货。但没人接[胜利],义之金叶神
04-19 20:47,300719,这么衰的北京军工股，也没谁了！小安子打的一手烂牌，就知道贪婪吃散户，股权激励5元,出其不意_有戏
04-25 13:35,300696,曾经的死多 你们可好？,专和股托过不去
04-25 13:31,300696,众人拾柴火焰高,必胜杜
04-25 13:24,300696,垃圾中的战斗机，怎么跟712比,奇迹是不会发生的
04-26 14:32,002297,废物啊,Henry320
04-26 14:21,002297,快下来吧，不用装了。,修罗道斌
04-26 14:12,002297,开始耍流氓啦,股友Bxnw5n
04-26 13:38,002297,等着抄底,股友5S9lfi
最后更新,300581,,
最后更新,600862,,
05-12 04:55,600862,三大股指全线大涨，7×24小时股票快捷开户，把握市场机会！,东方财富网
05-10 16:08,600862,【¥88.00】A股为何上演绝地反击？下周怎么看？,东方财富网
05-12 21:08,600862,说不定成飞借壳600862！,兴绍
05-12 09:05,600862,央企合并混改__绩优小盘__超跌__大股东增持20,后发金股
05-11 16:02,600862,5月的军工板块有望迎来新一波拉升！,领君_2019
05-06 15:08,600862,涨停难，跌停容易。,炒股票啦
05-06 14:38,600862,晚上管理层发利好：老乡别走，利好来啦，马上大涨,你好不能用
05-06 14:30,600862,你妈的，开板几个意思？？？瞧不起砸盘的小散还是瞧不起机构？？？,恭喜一起跌停
04-23 10:45,300397,天和防务4月23日加速下跌,天和防务资讯
04-23 10:23,300397,卖单并不多。,hnjzhb110
04-23 09:49,300397,军工股表现分化 天和防务、航天发展涨逾1% 海上阅兵将举行,天和防务资讯
04-23 09:41,300397,天和防务4月23日快速回调,天和防务资讯
03-28 14:55,300719,此股不涨因为控股股东百分之七十一是安达自己公司的高官，哪个机构和私募愿意为他们抬,海盗遇上韭菜
03-28 14:52,300719,有确切利空消息，据证监会昨日发布，安达为尔涉嫌利润造价，按真实利润，安达为尔已经,阴阳法王1
03-28 13:12,300719,爱康科技开盘以后将迎来连续一百个涨停，手机电脑屏幕都不够用，必须抓紧研发大屏幕电,阴阳法王1
04-18 16:28,300397,天和防务04月18日资金揭秘,资金解密
04-18 16:04,300397,大盘围而不攻真相曝光 一类股获主力果断加码,巨丰投顾财富号
04-18 15:50,300397,天和防务盘中最高29.49元，股价连续两日创近一年新高,财经评论
04-18 15:27,300397,业绩极差的垃圾，必定一地鸡毛,明月冷风寒光
04-18 15:25,300397,诱多完毕，大跌开始,战斗空军一号
04-26 15:19,600862,中航高科，你厮赢了！买了你一段时间，把我折磨的心律不齐了！拜！,苏文慧6236
04-26 15:11,600862,不急不躁，现在大盘强势回调，你今天走势可能就是一季报出来有支撑。我现在暂时观望，,股友Yja27S
04-26 15:09,600862,问问前几天有多少人信了我的话，卖了此股，买了亚联发展！！！,烟雨梦vib3ha
04-25 10:38,600862,垃圾股 你早点退市吧！,股友mX6G0t
04-25 10:38,600862,一个国家企业垃圾到如此程度也是服了，比资本家都厉害,依醉栏杆
04-25 10:36,600862,你他妈到底还有多少货？,as你
04-25 10:36,600862,涨一点点，跌的跟水一样,黄建稳
04-25 10:33,600862,考验9元支撑,乐得其中
05-09 13:27,002023,马上变绿[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],股友ULIqLS
05-09 11:53,002023,从下周一起一字涨停，谁也别想进了,漫话股海
05-09 11:16,002023,你再打压散户就是不卖．哈哈．空方亏死你,股友DxduhA
05-09 10:50,002023,如果不是今天板块带着点，这股最少也是负3点[滴汗],逍遥83632
05-09 10:46,002023,顶不住了！哈哈,股友ULIqLS
05-07 20:34,300397,天和防务（300397）龙虎榜数据（05-07）,天和防务资讯
05-07 16:26,300397,天和防务05月07日资金揭秘,资金解密
05-07 14:44,300397,哥都跌50％，进来第一天就在29被套，站岗到现在，一直坚持，支持5G，支持国防军,Dandyldl
03-21 09:26,300719,主力太怂,反正我信了吧
03-21 06:28,300719,一些人唯恐天下不乱，装神弄鬼，说什么研报必跌，如果你不看好你滚蛋吧，从现在开始你,镜子里不是我
03-20 22:55,300719,研报出来，股价必跌，这是规律。,沱江54399
05-06 19:03,002023,涨的时候很吃力，跌的时候倒很利索,tomo2682
05-06 18:32,002023,叫你们融券吧，都去融资，这下爽了吧，明天继续跌停开盘，不到7块不成交！[牛],实现资产翻翻
05-06 18:28,002023,海特高新(002023)融资融券信息(04-30),海特高新资讯
05-06 18:11,002023,昨天在海特高新赚了8个点在13.84价位卖出，今天再次分别在13.01，12.3,手上1股
05-06 17:30,002023,“这一个小小的氮化镓晶圆，其价值在上百万元。一旦量产，产值就会有一个大跨越。”—,追疯的汉子
04-11 17:38,300696,潜龙股市鉴股（09期）,潜龙股市
04-11 15:28,300696,本人郑重承诺，自明天起，一年之内不减持手中股票，以支持国产大飞机，国产军工！！！,股友IpQZt4
04-11 14:41,300696,最后逃跑的机会明天肯定是暴跌,股友IGI0Zy
04-25 19:51,300397,天和防务:关于公司及子公司2019年度向银行等金融机构申请授信额度的公告,天和防务资讯
04-25 19:51,300397,天和防务:关于召开2018年年度股东大会的通知,天和防务资讯
04-25 19:50,300397,天和防务:关于举行2018年年度业绩网上说明会的公告,天和防务资讯
04-25 19:49,300397,天和防务:关于2018年度计提资产减值准备的公告,天和防务资讯
04-25 19:49,300397,天和防务:2018年年度报告摘要,天和防务资讯
05-08 09:18,002023,牛逼 谁也别跑,不让说
05-08 09:17,002023,一字跌停？？？,双子座34
05-08 09:08,002023,今天将血洗价值投资的股票 哈哈哈,不让说
05-08 09:03,002023,此股看到8元,不让说
05-10 17:21,300397,天和防务：正稳步推进以“军民融合全域智能感知大数据系统”为核心的示范项目,天和防务资讯
05-10 16:29,300397,天和防务05月10日资金揭秘,资金解密
05-10 15:45,300397,今天这个节奏估计要反弹了,mayflower511
05-10 13:44,300397,万马科技在你后面都涨停了，还等什么？跌停到速度第一，这周两天连续吃了两个跌停,Dandyldl
04-22 13:41,002297,现在这个票在低点，但是没有人气。还没到时间！有耐心的人就拿着。没耐心的，就找其他,一个买股票的傻子
04-22 12:17,002297,又回到解放前,股友crf6dU
04-22 12:15,002297,一周的成果，一天还回去嘛[滴汗][滴汗],一剑封喉百战百胜
04-22 12:10,002297,建军70周年庆典在4月底，军工和大飞机滞涨，马上有一波大行情！！！,牛市初期14078
04-16 23:22,002297,财政部都批了，为什么不涨，大股东入驻应该大有可为吧，加油来两个涨停板,阳光天使3170
04-16 16:21,002297,瓜牛还是蜗牛慢慢爬,向天豪
04-16 16:17,002297,博云新材04月16日资金揭秘,资金解密
04-16 15:10,002297,人类与第四次工业革命,无聊的赚钱
04-16 14:26,002297,我也是卖的早了，晕,阳光天使3170
05-07 10:28,002297,那个做t的,股友5S9lfi
05-07 10:16,002297,小涨大跌，不成气候,Henry320
05-07 09:53,002297,请问懂秘:你们4月28号公布的市盈率900多是怎么计算得出的,lxz阳光普照
05-07 09:37,002297,解禁的准备啥时候跑,股友5S9lfi
05-10 14:03,002023,好样的，甩下一批人,yufeng111
05-10 14:02,002023,不封板吗,飞灵12
05-10 14:02,002023,一举攻破半年线和年线,追疯的汉子
05-10 14:01,002023,勇敢！！,SB0006
05-10 13:59,002023,海特春天来了,杨阳扬1
05-11 13:45,002023,炒科技股的路线:近十年芯片 下十年生物科技 再下十年可控核聚变,追疯的汉子
05-11 13:24,002023,炒股20年，第一次参加上市公司的股东大会，昨天作为参会的3名中小股东之一，参加了,fu太公钓鱼
05-11 09:48,002023,13.4的本，何时能到,股友VAnvnq
04-17 10:48,300696,业绩好的股不涨很正常，看看现在涨上天的哪个是业季好的（大蓝仇除外）？,东吴勋旧
04-16 18:54,300696,这股吧唱多的都是托，坏到骨头里了，这些人不得善终,发大财666
04-16 18:43,300696,尾盘清仓了，业绩也不好，况且前期涨了百分之41了，不看好,发大财666
04-16 18:42,300696,尾盘清仓了，这股票业绩也不好，况且前期涨了百分之41了，不看好,发大财666
04-16 17:43,300696,今天差点就把我洗出来了,股友W0TZYC
05-10 14:04,002297,一支穿云箭，千军万马来相见,时光似水e48i1v
05-10 14:03,002297,高开反而让操作变的复杂,梦想的翅膀123
05-10 13:49,002297,能不能成妖股,股友5S9lfi
04-04 10:08,300719,真tm贱,风生水起43625
04-04 08:03,300719,我家乡的张木匠也能做椅子，比安达维尔的椅子做的好,创世投资
04-03 19:17,300719,一个卖板凳的，能涨？,股友rde2MT8789
04-03 19:16,300719,唱多的这么多，涨才怪。唱多必死不知道吗？,股友rde2MT8789
04-07 19:58,300696,中办、国办印发《关于促进中小企业健康发展的指导意见》,股友WvOiBr
04-07 19:16,300696,弱股，一年不见，还是这样弱，我周一买点，中报高送转就赚，不送二年这价位也能回本,我是一条火龙
04-06 22:54,300696,请买入，今天发威！,女人伤心的泪
05-09 14:52,300719,尾盘应该要拉升一点,美dei
05-09 14:39,300719,尾盘走弱先减持，明天有调整。,起飞点33
05-09 13:50,300719,下周不会是要创新低吧[亏大了],美dei
05-09 12:24,300719,我国启动2019年农业全过程无人作业实验无人驾驶履拖打浆平地机、无人驾驶插秧机、,起飞点33
04-19 16:38,300719,安达维尔04月19日资金揭秘,资金解密
