gengxin,id,title,zuozhe
07-09,002023,海特今天别涨我的钱下午5点到账明天让我补点仓吧我亏的太多啦,光采夺目
07-08,002023,7月8日再次发帖！海特主力快要爆发式拉升阶段了，最近这段时间可能会大涨大跌反复震荡，做好高抛低吸，不要下车，6月21日发帖后，你入场了吗？,jlbcyrsltw
11-12,002297,我一直在等，亏惨了，啥时候能收回我的本?,盛依楠
11-12,002297,博云新材制造大飞机碳纤维难道不是军民融合吗？,听曲客
11-08,002297,我对博云新材的未来发展前景有充足的理由看好，为什么股价却会出现如此背道而驰的走势，是我的思路错了吗？,无耻谰言
11-08,002297,大涨迎接控制权变更……博云新材迈入新的时代,容仙媛
11-08,002297,有钱难买牛回头。不要卖出在山脚下,财友qbbnmixu
10-29,002297,今天最低点买入，不知道对错。,财友gaifrhrk
10-26,002297,今天逢高减仓，注意6.48,初翠丝
10-25,002297,第三大股东在8块多的时候一股也没有减持 还是9.5% 的持股比例 说明什么呢？,公芳菲
10-25,002297,坐看表演,财友ltowosgs
10-24,002297,今天这走法，三季报有期待,牛明钰
10-18,002297,5.87介入底仓，后面机会大于风险。,邱星华
10-18,002297,今天回到了2009年上市的最低价了,DaveGunther
10-16,002297,不看大盘吗,梦若云
10-16,002297,死了死了的,伦弘益
10-16,002297,博云股价上50元可能吗？时间验证，但你耗得起吗？,板砖手甲
10-16,002297,看到了吗?内盘狂甩打压股价,裴岚风
10-15,002297,今天很硬啊,voihcgeaml
04-23,002023,海特高新，纯正的芯片研制，开发，生产公司，航空航天军用芯片的唯一制造商!,AntoniaEmily
04-22,002023,国家集成电路基金要入驻的节奏，国家发改委工信部国家集成电路基金全国工商联以及部分,财友pdyyntzo
04-22,002023,三大运营商成都5G试点，手机网速至少快10倍！,财友lmzenjug
04-22,002023,既然选择了，后悔也没有用,JudithBen
04-22,002023,来了！全球第二大晶圆代工厂成都基地将于12月试生产,邵静云
04-21,002023,大家都很看好海特，但从股票走势看，海特明显不是芯片龙头！第一：海特投资芯片的规模,财友esvehzhe
04-21,002023,海特高新：团结一致。解放全体。共创新高！,财友zjqdkcci
04-21,002023,海特有可能是今年的龙头：1 中兴断供引发的芯片热 2. 军民融合的典范 3. 用于相控雷达等军工产品。,EvangelineMo
04-21,002023,市场冲高回落 量能决定反弹高度,贾海亦
04-20,002023,调研成果及发展困难说明啥？,梦暄莹
04-20,002023,今天只要收上12.24下周就可以继续上冲,财友迎夏
04-20,002023,海特高新新的一波行情，这只是刚刚开始！,irelandcoffe
04-20,002023,海特高新：什么是《Foundry》？必须掌握！,财友茂学
04-19,002023,炒作，芯片是一天搞定的事么。,白色……情人
04-19,002023,11.30跑了 唉卖太早了艹啪啪打脸,财友kmpqlosf
04-19,002023,今天涨5个点以下小妹子去人民广场裸奔,暴浩慨
04-18,002023,加紧申购创业板及医药ETF &#8203;&#8203;&#8203;&#8203;,酒神一诺
10-24,002297,简单分析一下002297。。。,黑五类家庭
10-24,002297,"翻一遍中小板股票,有几个象云没有大涨过的股票,散户拿着安心放着吧,2-3倍没问题",至少有压力
10-24,002297,"博云新材:洗盘结束,扬威军工,特大牛股点火升空!",月夜空性
10-23,002297,新能源飞机概念第一股博云新材,画个OO诅咒你
10-22,002297,"我有两只股,一只2297,一只300创业板。都是7月上旬买入,但目前境况迥异,",波段红牛
10-22,002297,公开增发!!,漫天雪飞
10-22,002297,"只要有闲钱就买云,2年后最少到50了,目标价应该在100以上",买菜专用
10-21,002297,又来了,旋风埃弗拉
10-21,002297,博云概念独物值得暴炒,无可保留
10-21,002297,主力都在出货了还来忽悠!,水心花香
10-21,002297,"今天早晨诱多,暴露主力意图",Andy_578
10-21,002297,"调整到底了,上升通道已经打开,准备上攻!",白天依白云
10-21,002297,今天看跌高手可以T+O,提前暴露
10-21,002297,博云新材股份拿股进交流实战平台〖三5O4五酒6〗,光明牌冰砖
10-20,002297,重组别人只值三元?被人重组三四个板.,女售票员
10-20,002297,明天博云涨停后,一脚油
09-14,002297,"002297:湘江一枝花,涨停靠大家!",我有高见
09-14,002297,"002297:不管你是否喜欢,中旬上16元!",财经郎眼bdtb
09-13,002297,"9月11日晚《》重点推荐碳纤维行业,博云新材排名第一",zcmnjoy
09-13,002297,"蒋辉珍:你妈白生你了,你娘胎子出来就是一个混蛋!!",燕燕爱葱
09-13,002297,关于博云新材下周走势的分析!,米兰小罗
09-13,002297,"怂股,破10元再进!",知识分子1
09-13,002297,C919大飞机机身下线是利好吗?,丛林有只猫
09-13,002297,"该股市盈率负211.是不是属于财务账目,说明投资很大,还没有回报,应该属于牛股",女子炒股
09-13,002297,航空复合材料:将进入一个史无前例的发展高潮期!,第一剑客李白
09-13,002297,"周一最少五个点,拭目以待!!",刺激性场面
09-13,002297,"周一大家一起喝博云大阳酒,再次十分感谢倒在黎明前的人,是你们让我能喝上这杯大阳酒",优灵王子
09-13,002297,"002297分析,仅供参考。",短线割肉
09-13,002297,"求助,中航器材大哥快出手,打压股价,砸个跌停",武侠沧海
09-13,002297,"新庄比老庄更恶毒,今年没戏了。明年来吧!",第一剑客李白
10-11,300397,什么是国防?,冲矢昴再临
10-11,300397,股市的两种人,可算个明白人
10-11,300397,正宗军工第一股:天和防务。,屯田
10-11,300397,操盘口诀:低点起算第四天不追买;高点起算第四天不追杀。,血腥浪漫
10-30,300397,"我承认,我关注天和就是来看天和笑话的。",伏击战1
10-29,300397,"没炒作空间了,下跌是必然的,买的都套了。",龙卷风1998
10-28,300397,下月有利剑,长坂沐尘
10-28,300397,"104.8抛了5500股,被套的感觉很难受",仿佛兮轻云蔽
10-27,300397,"别高山站岗了,跑吧。高估值。",卤泥的雄心
10-27,300397,跳空低开杀伤力最大明天新低,跑为上厕
10-27,300397,"既然要大跌,为何今天不直接跌停。",乡村中的土鸡
10-26,300397,"不可能V形反转,下周暴得让你们哭",江湖大鳄
10-26,300397,"主力还在出货,大事不好![减仓]",三连冠2011
10-26,300397,今天吓出来的报个道[胜利][胜利][胜利][牛][牛][牛]有大庄吸货啊,软着撸
10-26,300397,"天和第三季度每股收益0.12元,这样业绩怎能支撑现有股价,暴跌是唯一选择。",漩涡鸣人哦
10-26,300397,纳斯达克分析师分析天和防务价值在50美元以上。,炒股贻情
10-25,300397,这是在干什么?,熊花娇
10-25,300397,"再比较一下300397,那么垃圾的业绩,居然能涨到100多元!如果博雅重新上市,",北京少奶奶
04-10,002297,可举报：频繁挂单和撤单操纵股票市场价格的违法行为。,南街戏子
04-09,002297,超大户，大户，中大户全部净卖出，都在出逃,心有翅膀
04-09,002297,大飞机只能买米国波音和欧洲空客，国家队对中国大飞机没信心吗？,股市夜绿
04-04,002297,对美国商品加税 博云都占了 飞机 汽车零部件,淦俊智
04-04,002297,我真没见过这种走势的股票,瑒瑒
04-04,002297,撤退。谢谢主力。,原来只是一场
04-04,002297,今天会涨停不,皇芳苓
04-03,002297,会做星球也没用，关键赚钱,图门和歌
04-03,002297,起飞,财友whvfpqbq
04-03,002297,年报透露增持路径 高新技术公司成“国家队”新宠 随着A股上市公司2017年年报的,盍明旭
03-31,002297,弟兄们，说起来容易做起来难,皇芳苓
03-31,002297,弟兄们，今天来谈谈博云,DavidSimon
03-30,002297,幸亏跑得快 向下跳了,朋雅秀
03-30,002297,三千万可以直接封板,磨鸿风
08-18,002297,"博云新材:雄狮苏醒,河东狮吼扬华夏!",跌声一片
08-18,002297,特斯拉研发“高性能”石墨烯电池5股有望爆发,幸福而忧伤
08-18,002297,"军工新材料:坚定扫货进场,滞涨就是金!",恍惚的青春
08-18,002297,"逆势上涨才是真英雄,明天或者后天才会涨停。",作自己的神
08-18,002297,"002297:奇葩的低估值,二个字:狂买!",白度了一生
08-18,002297,"很明显的拉高出货,还不快跑",黄盖主公
08-17,002297,"博云新材:两天之内,必有贵人相助!",痴心左岸
08-15,002297,"博云是真正的大牛股,一旦暴发威不可挡气势冲天!",天天向上外交
08-15,002297,"清仓走人,大盘缩量,防范风险",旋风埃弗拉
08-15,002297,打到新股的、今天还未出的有木有?俺有1000股没出、留着经常看看!,颜克勤
08-15,002297,下星期见,瓜迪奥拉
08-15,002297,"张弓没有回头箭,只是弯弓射大雕。拨开云雾见明月,扬眉吐气在今朝。",闭花羞月
08-15,002297,"8-23日出半年报,考虑到是否赢利的不可预见性,只有横盘了。",一副眼镜
08-15,002297,"调整基本到位,依据是成交量,卖单几乎都是几手、几十手、最多不过几百手,能看得出是",民族乐园
08-15,002297,"股价不是众多小散鼓噪起来的,小伙伴们别瞎折腾了",岁月的流逝
08-15,002297,博云新材:传新技术涂层已在军、民飞机上应用,闭上眼的金鱼
08-14,002297,外媒称中国空军将大换装歼-20开始大强度试飞2014-08-13,菲菲成长
07-08,002023,贸易争端龙头神股州信息海特高新有业绩支撑前景及高科技核心技术天时地利人和已经具备大牛行情,实梦秋
07-07,002023,海特高新：中海达成为《导航与服务联盟理事长》。,ElizabethDou
07-07,002023,芯片：最确定的发展产业 目前，芯片国产化的重要性日益凸显，未来会提振其加大自主研,寝不安席
07-06,002023,真芯片，还是假芯片，三个月内见分晓。,财友pgcwvhqv
07-05,002023,2：30分跳水，跌3%以上！,罕芳林
07-05,002023,今日涨停，有贴为证。,地下水库
07-03,002023,上涨空间已打开,恭采枫
07-03,002023,哭～上午被洗出去了,盛山蝶
07-03,002023,海特高新我来了，12.65元搞了15100股，搞起。,财友jtppmqsi
07-03,002023,海特有长牛的气质，后续会发表个人盘面观点。不喜勿喷,财友诗珊
07-02,002023,海特有个重大利好，只是未公布，高层已经着手布置了,南街戏子
07-02,002023,明天12.3开盘一定要跑，最后一天,财友qxvxywgt
07-02,002023,大阳线也无法改变周线六连阴记录,春眠不??
07-02,002023,涨少跌多，海特高新超级垃圾股,财友cjxqjkbw
07-01,002023,底部随时会超低反弹,袁寄灵
07-01,002023,唱多一多起来，这股就不妙了！,伤心狼
07-01,002023,海特高新军用高端芯片使《中国反隐身雷达走进4.0时代 国产芯片助力性能更强》,众望所归
10-15,002297,空方怎会还有这么多单呢？,须冷雪
10-11,002297,地天板,KimConstance
10-10,002297,明天跌停吧,VictorGeordi
10-10,002297,我7.71进去的，要套到何时?,BasilNorth
10-09,002297,三季报长460%,隔屋撺椽
10-09,002297,几分钟就干到板,财友mhjgzzhh
10-09,002297,必过7.70,以后还很长
10-08,002297,胆小取不得将军座!不爱玩的交出来滚一边去，别再回来逼逼,财友jxxmeeuh
10-08,002297,7以下准备干,伦永逸
10-07,002297,明天准备上车，实际控制人变更差不多了吧？,炫石为玉
09-27,002297,回去补6块那个缺口？？？那至少还有20个点的跌幅。你们完蛋了……,财友utshqteb
09-27,002297,好股，总算等你跌下来了！明天反包涨停希望很大………今天洗出去很多小散！明天高开高走………,CherryPetty
09-27,002297,8.0追被套，让我情何以堪，难道今天要跌停?,炼石补天
09-26,002297,今天早上已经提醒各位博友了，主力今天会结束震仓，为下一步快速拉升做准备，预计涨6个点，虽然只上涨1个点，但方向是对的，明天估计开启暴涨模式，不知道博友们是否参考了我的建议！,绍鸿畴
09-26,002297,盘中走势分析：短线好股，可以逢低介入,しovの俊熙
09-26,002297,主力再牛也要顺势而为，否则就会弄巧成拙，搬起石头砸自己的脚，今天涨六个点以上,悉秀媛
09-25,002297,明天有惊喜？,身首分离
04-16,002023,蓝志铭！今天海特最高价9.8！你9.74买的7200股，今天即使卖在最高价也不可,平如蓉
04-16,002023,20号海特开年度股东大会，今天是登记日，约伴前往。,pdejghfnds
04-16,002023,上周五有提醒一下有缘人得之，不需要感谢我…,财友kzfcsipq
04-11,002023,海特高新庄家操盘手祖宗姓猪，大盘往上涨，海特高新喜欢往下拱?,6Clean
04-11,002023,上当了，9.83进来的,落暖流年
04-11,002023,只要收盘站在9.57上方，还有救，嘻嘻,丁寄文
04-11,002023,9.65已经买进200万！本来想买2000万的，后来想想还是谨慎点算了！嘻嘻！学,财友xamnhidl
04-09,002023,蓝志铭，你先别嘚瑟，等今天收盘，有你后悔！呵呵！,劳安然
04-09,002023,四川九州也是军民融合，现在都飞了,乐正碧灵
04-09,002023,去是不错,财友kea08431
04-09,002023,风物长宜放眼量，真诚的希望蓝志铭心晴等人不要再搞天天偷鸡摸狗的短视行为，小散们团,梦巧曼
04-09,002023,老a我又走了，后面的大肉就给你吃，嘻嘻,ihbkotnopp
04-03,002023,闭着眼睛买海特高新都能赚钱，关键是看你敢不敢重仓买入,财友suvkxxme
04-03,002023,海特千万不要涨！我不喜欢你涨，明白吗？,粉妆玉琢
03-31,002023,高端射频芯片量产了吧,OliveArchiba
03-30,002023,建议公司早日更名为＂中国国芯＂。,景德镇市
03-29,002023,短期内不会大涨的，会在9至11元之间震荡调整,熟读玩味
10-20,002297,"002297炒股8年,终得一炒股神器!!!",三连冠2011
10-20,002297,中国商飞董事长:中俄合作宽体客机明年开工,最好的光
10-20,002297,"002297炒股十年,唯一心得,望能对诸位有所助!!!",路过过路粽
10-20,002297,博云新材后↑市操·做需要注意的几点,少老汉
10-20,002297,"博云新材:控股股东,要小心丢失控股权了!",漫画鱼
10-19,002297,"博云新材:震荡是福,长线是金!",橘子郡OC
10-19,002297,国产大飞机C919机头运抵上海,看不清自己
10-19,002297,"业绩反转:垄断科技技术,下周要暴涨了!",躲在河流
10-18,002297,002297:就一句话——有钱就满仓;满仓就有钱。,残存的狐骚味
10-18,002297,博云新材最↑新内墓消丶息大揭密,饺子小
10-18,002297,"主力上下其手,逼空情景剧炫目开演!",真龙胆无双
10-17,002297,博云新材:第四届监事会第二十次会议决议公告,一部法国电影
10-17,002297,博云新材:独立董事关于使用部分暂时闲置募集资金补充流动资金的独立意见,懒洋洋tian
10-17,002297,我之前赚的钱全部亏在这个垃圾股里面草,法国俘虏
10-17,002297,发现:,结束的太晚
10-17,002297,2297即将拉升!,诸葛伯言
10-16,002297,搞得怪吓人的请继续,星尘粉末
09-13,002297,"赌它半小时涨停,但走得太差了,全抛了,买入有色",以言治罪
09-13,002297,牛股爆发前的共同特点:折磨小散,沙漠老虎
09-13,002297,爆三分钟前公告利好消息最新走势傅鲎切,吃的是草
09-13,002297,"上星期五卖了博云买了点你,今天不涨,哥就要走了!总觉得大盘该调查了,等回调再买回",非九日寒
09-13,002297,俄副总理:中俄将在10月签署联合生产远程飞机协议finance.eastmon,鬼音姬
09-13,002297,"未来的黑马,强烈看好",还是我咬
09-13,002297,看出来了这货和大盘是反着来的,燕燕爱葱
09-13,002297,★高安全边际淘金即将走出底部精品,金融老朋友
09-13,002297,"博云新材:满仓杀进,看下午腾云驾雾!",彩云飘过的日
09-13,002297,"大股东减持,均价12.54!大家拿稳了!",找砖头
09-13,002297,奇怪了。这么多人看多?,幸福ZD很远
09-13,002297,"博云新材:扭亏并持续盈利,军工小盘逆势飞扬!",我就是阿满
09-12,002297,国资委第六巡视组近日进驻中国航空器材集团公司(以下简称中国航材)开展巡视,kv2004dl
09-12,002297,博云大浪淘金,永恒zidane
09-12,002297,"博云新材:30元以下,就是对博云新材的严重蔑视!",badaeve
09-12,002297,"感谢倒在黎明前的兄弟们,让我吃了十万股,周一要发了",百万或是梦
10-21,300397,垃圾股德隆旧部的,spabest
10-21,300397,"不把你们这些唱多的洗出来,它是不会涨的!",红魔队医
10-21,300397,"谁能找出一个比中天科技更垃圾的股票,我认他当爹。",凌波微步_a12
10-21,300397,"别4撑了,泻了吧!一月内见效…",哀伤涨停板
10-20,300397,"调查,你会买100元的亏损股吗???",熊战士的雄起
10-11,300397,"去个,天河防务无人能比。",挺身而出q
10-11,300397,国务院下放通用机场核准权限对天和有何影响?,没事就打豆豆
10-11,300397,"三八线推到江边了,天和机会来了[胜利][胜利][赚大了][牛]",鹏城小散
10-11,300397,"天和千亿市值毛毛雨,涨十倍[胜利][赚大了][牛][买入][满仓][抄底][看",狂炒股
10-11,300397,"大家都喜欢预测天和防务能涨到多少钱,150200,其实这个现在不重要,现在重",毛毛娘的淘宝
10-10,300397,"买股要买稀缺性和唯一性,看看天河防务的稀缺性",lindaqaz
10-10,300397,"关注合众思壮!他才是中国最精准的卫星导航系统,并已进入国家空域及警务的系统和软件",hswyong100
10-10,300397,理性看待天和防务。,行为指导
10-10,300397,118出!看着它自由飞翔!真舒服,改编成电影
10-10,300397,真是天河的产品吗?,是一种偏见
10-10,300397,平心而论,我真没有钱
10-10,300397,这里是天和联盟300397号空姐一号来为大家服务,玄德之梦
10-10,300397,最低价的北斗导航+海底成像系统+潜艇声纳33333333333333333333333333333333333333,波段红牛
10-10,300397,天和防务今天可加仓,乡村中的土鸡
10-10,300397,"*相较4厘钱业绩北方导航,华懋汽配306万美元都低",瑟露斯
10-10,300397,天和防务的概念知多少:,总务职务
10-10,300397,"金三胖失联,天和秒停[拜神][拜神][赚大了][赚大了][胜利][胜利][胜利",张东哥
04-04,300397,此股估计短期内是完了,财友tpuqdsyt
04-04,300397,下午能到25元吗？,财友xunbuodl
04-04,300397,还得跌,PamelaDohert
04-04,300397,10几年的股市经验，这股今天会大跌！！！！！！,财友tbkhupxn
10-25,300397,"今天卖了,不知对不对?",内陆飞鱼
10-25,300397,有人说2014最大熊股是牛,了解一线部队
10-25,300397,"直到今日,中签的股友还在吗?",点鬼的蜡烛
10-24,300397,我走了,蓝黑的魂
10-24,300397,"小心别高山站岗,价值高股。小心接最后一棒。",美好体验
10-24,300397,要有自己独立的操作体系和投资思维300397天和防务,作自己的神
10-23,300397,为什么天和防务上升到108元而良信电器(002706)才40元?,无厘头etc
10-23,300397,3年1000亿市值的可能性分析:,暴跌开始
10-23,300397,"成本138元,谁比我牛[牛][牛][牛][牛][牛][牛]",下雨d天
10-23,300397,今天走势说明了机构在暗地拼命吸货[买入][满仓][抄底][看多][加仓][献花,陆军中将a
10-23,300397,"业绩增长20%多呢,肯定送咱们股票。",李鑫澧
10-23,300397,军工这块肥肉决不会给民企,大幻影
10-23,300397,两市唯一正宗军工股竟然被庄家打压证明中国必败。,风随唐宋
10-23,300397,技术上看明日趋势,藏金于民
10-23,300397,"虽然说过不来了,可是还忍不住来看看",lindaqaz
04-19,600862,个人观点这个股票下午会有所上升幅度不是特别大,财友lurgrpgd
04-17,600862,劳资几只自选特么就你还绿着。。割了割了，浪费行情,财友瑞彩
04-17,600862,今天没戏咯,梦健柏
03-30,002297,今天庄家好像一直在8.9那里出货,财友hazsregk
03-30,002297,实在是看不下去了，不得不说几句！,高傲菇凉
03-28,002297,要跑的赶紧跑，1950见！,财友fkkjhitg
03-28,002297,明天准备好钞票钞票，过几天变成金子！,MarinaFinger
03-28,002297,快快快快跑,BertramNoah
03-28,002297,今天加仓做差价！！,撩情
03-27,002297,尾盘胜利清仓2.8W股，不贪了,IsaacColclou
03-27,002297,今晚年报公布2017亏损6000万，今天买进的明天要死翘翘了。,皇芳苓
03-27,002297,明显在出货。小心。,股市秋华
03-27,002297,再见了 庄家 周游世界了,刮骨吸髓
03-27,002297,唱空的！！！我保证主力明天高开2个点左右，9.26买不到了！！,财友tbkhupxn
03-26,002297,这消息会涨停吗？,BruceHarring
08-14,002297,"博云新材主力异动蕴藏深意,明日拉升涨停!",防御功能
08-14,002297,"002297:珍惜低吸机会,闭眼买持牛股!",等他自己给
08-13,002297,"吓吓散户,真正的高手是吓不到的,而且吓到几十个散户抛,还不及一个有资金的高手逢低",五帝座一
08-13,002297,"主力,来我给你支个招",牛皮行情
08-13,002297,"8月1日的一根阴线没能立即修复,后果很严重。",落日人心愁
08-13,002297,"7月31日,C919大型客机首架机头在中航工业成飞民机下线",作品不错
08-13,002297,"博云近几天来的引发股价下跌杀跌的大笔卖单极少极少,但这几天来引发博云股价上涨的中",神王梅西
08-12,002297,002297:湖南某新材料股份有限公司,松竹电影
08-12,002297,庄家打单砸盘连个屁都砸不出来。到失去不少筹码,苏维拉埃莫尔
08-12,002297,1000手的大卖单单,红红红魔
08-12,002297,"002297:扫货进场,麻袋装钱。",狂炒股
08-12,002297,探月今年试验“带嫦娥返地球”嫦娥五号将于2017年发射;,冷血左手
06-28,002023,求你们啦先别涨啊我亏的多让我下周补补仓吧,凉薄对峙
06-28,002023,设置886，是个dog托,小猫牵大牛
06-28,002023,各位大姐大哥小妹小弟们行行好吧别向上拉啦让我下周补点仓吧,财友nkorcoza
06-28,002023,海特高新价值将超越动力电池价值龙头股的2倍以上才符合市场需求逻辑,财友秋英
06-27,002023,怎么看着像拉高出货呢？,dolfnpwljk
06-27,002023,本人又回来了，明天回抽可以试探建仓。,笃鸿哲
06-27,002023,港资进场，详细请打开看,财友vjlsysyb
06-27,002023,闲人你出来 今天低开咋办,DonEdmund
06-11,002023,一刀二汤三糖 要赚先分清吃糖吃肉,财友qthcyksw
06-11,002023,002023满仓干了，躺下休息！,财友ejkmxcrf
06-11,002023,海特高新这样的垃圾股最多也就值10块钱,ArthurDoroth
06-11,002023,国内第一条即将量产的高端芯片公司，股价在12元都没有主力进场扫货，太不可理解了！,财友ulaaiwrj
09-25,002297,没量小心,pdejghfnds
09-25,002297,智慧松德成功封板！,你懂我吗”
09-25,002297,快跑，集合竞价卖出中午跌八个点再接回,睡前小笑话
09-23,002297,7.7已满仓待涨,财友xhrwqcvf
09-22,002297,请问他们走了吗？,度雅珺
09-21,002297,提前恭喜尾盘拿到筹码的兄弟们，中秋快乐！,蝇拂子
09-21,002297,妈蛋的，还不拉升？！,财友vddnjhag
09-21,002297,主力，已挂单 7.29 ，会不会到？！,财友nkggecpf
09-21,002297,奔跌停了,銮驾队子
09-20,002297,博云新材是不是要卖出啊，谁能说下,郁兴旺
09-20,002297,看今天机构砸盘的贪婪样子，莫非真的是商飞借壳。,柳仪曹
09-20,002297,今天两只牛股东方新星002755，上海雅仕603329,prey
03-29,002023,好好学习一下，看海特在这个位置怎么个走法,财友lciwqkxs
03-29,002023,垃圾中的垃圾，一群狗托,赤巧夏
03-29,002023,海物高新，今天开始建仓。,众望所归
03-27,002023,芯片，力挺,韭菜_3bj
03-26,002023,哈哈，老表心狠手辣怕不怕？,毋柔丽
03-16,002023,我又进来了，所以又跌了。,qexolktsqa
03-16,002023,现在再来看看我推荐的新凤鸣，国机汽车，健康元，还有哈哈不跟你说了,财友芷烟
03-08,002023,就问老a服不服，,GenevieveYal
03-01,002023,今天不买，明天后悔！,悲酥.清风.电
03-01,002023,别说我没提醒！买进海特吧！,泰嘉良
02-12,002023,海特高新：出售410万股贵阳银行 获益6249万元,公告点评
02-08,002023,又是听金太阳鬼话买进的，又会吃二个跌停,受激辐射
10-16,002297,博云新材高铁刹车片耗材,没洗脖子
10-15,002297,"在等待增发并购伟微新材批复并实施前,大股东及行动一致人二股东、高管是不可能减持股",Angel双翼
10-15,002297,博云新材当下情况最↑新详丶解,两项大奖
10-14,002297,"目前持仓5800股,希望3年涨到90元!",fifatxy
10-14,002297,"回光返照,强弩之末。",急先锋2011
10-14,002297,"迎着减持潮,杀进30万股,等着30元发大财!",燕燕爱葱
10-14,002297,"买了多少个交易日了,连菜钱都没赚到",不会逢迎
10-13,002297,"神奇博云:空中加油,暴涨就在下周!",青春的快意
10-13,002297,"博云有大想法,将会有大动作,立贴为证",简单的争执
10-13,002297,"14.8元,仙人指路还是双峰高耸,就看拉登能否借尸还魂了",愤懑憋屈
10-13,002297,博云新材355.8万股限售股14日起上市,nowitzki327
10-13,002297,此股目前不涨的原因:,东篱剑客
09-12,002297,中国航空器材集团还没有减持完...,水镜花缘
09-12,002297,"博云新材:我非军工,俺是材料大王!",woxiaole1314
10-20,300397,天和明日涨停,寻芳踏季
10-20,300397,外地人一定被套住了。,邂逅风雨淋漓
10-20,300397,"小心大跌,估值价高。",梦二时代
10-20,300397,"反复给你们机会买,这种股可能涨吗?",那一段战斗
10-20,300397,"换手率若到4.5以下,将产生短线机会",分割线
10-20,300397,三战概念,hw8761
10-20,300397,一汽轿车或整体上市,安菲尔德哥
10-20,300397,"天天叫涨,所以不涨",锻练心态
10-20,300397,"小平台,会进一步下挫,不跑来不及了",由神17号
10-20,300397,"天和防务有王者之风,该涨的时候谁也挡不住。逢低大胆介入,拿股王的心情会很好的。",惯看红魔
10-20,300397,"有可能复制北特科技603009的走势,但拉升比北特强",涓涓清泉
10-20,300397,300397后期操作策略详解,小花絮
10-20,300397,还有人在这里股里面挣钱了吗?还在卖?赔钱卖?,心里不舒服
10-10,300397,难道下周起连续停牌,轻仓的投资者
10-10,300397,2014年珠海航展公司有新品参展,只是每天都想
10-10,300397,"公司的TH-S216产品技术水平先进,作战效费比比较高,具有明显的竞争优势。",昨日云端
10-10,300397,"周一开始封版,三季度业绩大增30%",我保证不了
10-10,300397,"天和防务是军工吗,我看应该叫天和房务,做房产的吧",peppermint婕
10-10,300397,"盘子更小,股价极低,换联明股份,解套易如反掌!",Andy_578
10-10,300397,"除了原始股,这票好象没人获利吧?",宽纵的趋势
10-10,300397,"红宝石818,安徽铜陵大,你连人话都不清楚,出来给你先人找骂。",云之一翼
10-10,300397,"安徽铜陵大,就是红宝石818,813蠢驴草的.",djanghn
10-10,300397,"他们都联手大压的,很难拉上去的!!!",爆炒西瓜
10-10,300397,"*汽车概念小盘成长次新股华懋合理股价306万美元,",龙的心我的梦
10-10,300397,请问即将于15日发布的三季度业绩预报是正向预警还是反向预警?,不要去玩杠杆
10-10,300397,"*主场汽车概念小盘成长华懋合理股价306万美元,",朵把
03-29,300397,星期一大涨，传说中的一阳穿三线已经形成，大家有目共睹吧，下个星期一见,jkorskvgcp
03-29,300397,5G还是今年的重中之重,财友hgroxwkt
03-29,300397,典型庄股，散户们差不多可以收手了，一旦庄出完货就是断崖式暴跌,财友qlbujloj
03-21,300397,已经建仓，高位缩量，不同凡响，静待新高,税丹南
03-21,300397,谢谢主力,财友owwrajvg
03-08,300397,主力暗仓不动，今天主力资金还是流入的。应该跑了很多的散户吧。期待大牛。,财友ggqoiszo
03-08,300397,今天反包,CaesarPeacoc
03-08,300397,连续三年净利润为负，会不会ST,都采枫
03-06,300397,底部筹码略有松动，高位换手尚可，,郗涵柳
03-06,300397,主力太牛了！！为你点赞！！把老筹码都洗出来吧。,骆修真
03-06,300397,反弹获利了结！,财友ukyqkhnp
03-06,300397,稳步推升，好戏还在后头呢！,杞白梅
03-05,300397,有什么区别呢 大神,毋柔丽
10-23,300397,"美日大军演,",方会谈
10-22,300397,"通航低空空域将于月底发布新政策,天和防务遇到前所未有发展的机遇!新产品、新市场、",破杀鹰隼
10-22,300397,buyao不要参与,晨洋介
10-22,300397,300397还是不是航天军工股啊,总务职务
10-22,300397,在搞啥?,玩鸡总动员
10-22,300397,个人认为102附近正当时,宇天风筝
10-22,300397,"有意思,最正宗的军工股表现远差于其他军工股,哈",豌豆射手
10-22,300397,2014最大的熊股,香婆婆
10-22,300397,"让操盘资金循环运转起来,蛋可以孵鸡,鸡又可生蛋!",不打了
10-22,300397,我是只认高价股的小散。,老马太极拳
10-22,300397,"股市中唯一不变的就是变化,市场永远是对的,如果你觉得错了,那一定是你错了",无可保留
10-22,300397,"鳄庄主力目前任务是,必须让长线客和短线客高位换手,提高市场平均成本!",hhy198902180
10-22,300397,论超级黑马600620股价上100元涨10倍的10大理由,黑瓦黄墙
04-16,600862,硬拉指数没有任何意义,左边锋
04-16,600862,昨天买早了，今天买就好了,答朝雨
04-16,600862,涨得时候你怕站岗，跌得时候你怕接盘，这样都能赚钱，母猪都会上树了！,财友srznkdto
04-16,600862,跌时1万1万赔，涨时0.01万0.01万挣还行，都是万,凭新竹
04-11,600862,短线的现在买入 明天出货 速度！！！！,RudolfHuggin
04-11,600862,谁说12块1的呀？,财友琰琬
04-11,600862,我的10.97成本还能守得住吗？唉 12块没走 真后悔！！！,珠窗网户
04-10,600862,算我倒霉，走了，你们慢慢玩,财友eqazogwp
04-10,600862,一场牛市一场空。,ebkolrrcun
